date,day_index,product_id,product_name,category,subcategory,day_of_week,demand,pre_orders,store_open_tomorrow,store_open_day_after,holiday_tomorrow,holiday_day_after,is_promo,unit_price,unit_cost,weather_temp,weather_rain,shelf_life_days,lead_time_days,moq
2026-01-08,28,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,116,30,1,1,0,0,1,2.79,1.9,24.2,0,10,2,12
2026-01-09,29,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,161,47,1,1,0,0,1,2.79,1.9,21.5,0,10,2,12
2026-01-12,30,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,126,35,1,1,0,0,1,2.79,1.9,18.5,0,10,2,12
2026-01-13,31,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,63,12,1,1,0,0,0,3.49,1.9,22.8,0,10,2,12
2026-01-14,32,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,69,19,1,1,0,0,0,3.49,1.9,22.3,0,10,2,12
2026-01-15,33,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,67,20,1,1,0,0,0,3.49,1.9,21.0,0,10,2,12
2026-01-16,34,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,90,20,1,1,0,0,0,3.49,1.9,23.5,0,10,2,12
2026-01-19,35,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,97,23,1,1,0,0,0,3.49,1.9,24.9,1,10,2,12
2026-01-20,36,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,69,16,1,1,0,0,0,3.49,1.9,30.5,0,10,2,12
2026-01-21,37,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,68,19,1,1,0,0,0,3.49,1.9,23.7,0,10,2,12
2026-01-22,38,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,59,15,1,1,0,0,0,3.49,1.9,23.8,0,10,2,12
2026-01-23,39,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,83,24,1,1,0,0,0,3.49,1.9,21.3,0,10,2,12
2026-01-26,40,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,80,21,1,1,0,0,0,3.49,1.9,22.1,0,10,2,12
2026-01-27,41,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,61,15,1,1,0,0,0,3.49,1.9,25.6,0,10,2,12
2026-01-28,42,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,66,16,1,1,0,0,0,3.49,1.9,20.4,0,10,2,12
2026-01-29,43,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,70,15,1,1,0,1,0,3.49,1.9,23.1,0,10,2,12
2026-01-30,44,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,129,30,1,1,1,0,0,3.49,1.9,28.4,0,10,2,12
2026-02-02,45,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,78,23,1,1,0,0,0,3.49,1.9,26.2,0,10,2,12
2026-02-03,46,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,99,26,1,1,0,0,1,2.79,1.9,27.7,1,10,2,12
2026-02-04,47,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,125,26,1,1,0,0,1,2.79,1.9,20.8,0,10,2,12
2026-02-05,48,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,119,31,1,1,0,0,1,2.79,1.9,20.0,1,10,2,12
2026-02-06,49,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,83,21,1,1,0,0,0,3.49,1.9,24.6,0,10,2,12
2026-02-09,50,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,82,21,1,1,0,0,0,3.49,1.9,22.1,0,10,2,12
2026-02-10,51,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,65,13,1,1,0,0,0,3.49,1.9,23.2,0,10,2,12
2026-02-11,52,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,67,18,1,1,0,0,0,3.49,1.9,25.6,0,10,2,12
2026-02-12,53,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,75,17,1,1,0,0,0,3.49,1.9,22.5,0,10,2,12
2026-02-13,54,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,86,22,1,1,0,0,0,3.49,1.9,17.1,0,10,2,12
2026-02-16,55,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,75,21,1,1,0,0,0,3.49,1.9,23.3,0,10,2,12
2026-02-17,56,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,71,17,1,1,0,0,0,3.49,1.9,21.5,0,10,2,12
2026-02-18,57,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,70,17,1,1,0,0,0,3.49,1.9,20.1,0,10,2,12
2026-02-19,58,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,70,18,1,1,0,0,0,3.49,1.9,25.2,0,10,2,12
2026-02-20,59,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,80,19,1,1,0,0,0,3.49,1.9,19.7,0,10,2,12
2026-02-23,60,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,72,14,1,1,0,0,0,3.49,1.9,24.6,0,10,2,12
2026-02-24,61,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,54,12,1,1,0,0,0,3.49,1.9,19.2,1,10,2,12
2026-02-25,62,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,69,18,1,1,0,0,0,3.49,1.9,20.1,1,10,2,12
2026-02-26,63,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,113,29,1,1,0,0,1,2.79,1.9,23.5,0,10,2,12
2026-02-27,64,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,129,33,1,1,0,0,1,2.79,1.9,21.5,0,10,2,12
2026-03-02,65,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,152,41,1,1,0,0,1,2.79,1.9,17.9,0,10,2,12
2026-03-03,66,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,110,23,1,1,0,0,1,2.79,1.9,20.2,0,10,2,12
2026-03-04,67,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,56,14,1,1,0,0,0,3.49,1.9,19.9,1,10,2,12
2026-03-05,68,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,67,16,1,1,0,0,0,3.49,1.9,21.2,0,10,2,12
2026-03-06,69,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,76,19,1,1,0,0,0,3.49,1.9,20.0,0,10,2,12
2026-03-09,70,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,77,21,1,1,0,0,0,3.49,1.9,16.7,0,10,2,12
2026-03-10,71,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,60,17,1,1,0,0,0,3.49,1.9,16.7,1,10,2,12
2026-03-11,72,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,63,16,1,1,0,0,0,3.49,1.9,22.4,0,10,2,12
2026-03-12,73,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,64,16,1,1,0,0,0,3.49,1.9,14.6,0,10,2,12
2026-03-13,74,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,83,20,1,1,0,0,0,3.49,1.9,15.9,0,10,2,12
2026-03-16,75,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,92,20,1,1,0,0,0,3.49,1.9,18.6,1,10,2,12
2026-03-17,76,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,54,14,1,1,0,0,0,3.49,1.9,16.8,0,10,2,12
2026-03-18,77,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,52,15,1,1,0,0,0,3.49,1.9,17.6,0,10,2,12
2026-03-19,78,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,83,16,1,1,0,0,0,3.49,1.9,15.8,1,10,2,12
2026-03-20,79,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,97,25,1,1,0,0,0,3.49,1.9,16.5,1,10,2,12
2026-03-23,80,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,85,25,1,1,0,0,0,3.49,1.9,15.9,0,10,2,12
2026-03-24,81,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,87,20,1,1,0,0,1,2.79,1.9,12.7,0,10,2,12
2026-03-25,82,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,112,28,1,1,0,0,1,2.79,1.9,16.6,0,10,2,12
2026-03-26,83,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,131,36,1,1,0,0,1,2.79,1.9,12.5,1,10,2,12
2026-03-27,84,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,153,39,1,1,0,0,1,2.79,1.9,15.0,1,10,2,12
2026-03-30,85,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,79,17,1,1,0,0,0,3.49,1.9,15.9,0,10,2,12
2026-03-31,86,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,79,18,1,1,0,1,0,3.49,1.9,13.0,1,10,2,12
2026-04-01,87,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,95,19,1,0,1,1,0,3.49,1.9,10.8,0,10,2,12
2026-04-02,88,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,156,37,0,1,1,0,0,3.49,1.9,16.0,0,10,2,12
2026-04-03,89,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,0,0,1,1,0,0,0,3.49,1.9,12.6,0,10,2,12
2026-04-06,90,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,100,25,1,1,0,0,0,3.49,1.9,12.8,0,10,2,12
2026-04-07,91,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,74,19,1,1,0,0,0,3.49,1.9,11.6,1,10,2,12
2026-04-08,92,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,56,12,1,1,0,0,0,3.49,1.9,10.2,0,10,2,12
2026-04-09,93,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,52,15,1,1,0,0,0,3.49,1.9,10.6,0,10,2,12
2026-04-10,94,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,93,22,1,1,0,0,0,3.49,1.9,14.1,0,10,2,12
2026-04-13,95,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,78,22,1,1,0,0,0,3.49,1.9,9.7,0,10,2,12
2026-04-14,96,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,55,15,1,1,0,0,0,3.49,1.9,13.1,0,10,2,12
2026-04-15,97,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,75,19,1,1,0,0,0,3.49,1.9,6.6,0,10,2,12
2026-04-16,98,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,87,19,1,1,0,0,0,3.49,1.9,8.7,0,10,2,12
2026-04-17,99,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,126,33,1,1,0,0,1,2.79,1.9,11.8,0,10,2,12
2026-04-20,100,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,110,28,1,1,0,0,1,2.79,1.9,11.3,0,10,2,12
2026-04-21,101,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,93,21,1,1,0,0,1,2.79,1.9,11.8,0,10,2,12
2026-04-22,102,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,87,23,1,1,0,0,1,2.79,1.9,11.6,0,10,2,12
2026-04-23,103,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,90,20,1,1,0,0,0,3.49,1.9,7.5,0,10,2,12
2026-04-24,104,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,87,25,1,1,0,0,0,3.49,1.9,10.1,1,10,2,12
2026-04-27,105,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,88,21,1,1,0,0,0,3.49,1.9,9.6,0,10,2,12
2026-04-28,106,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,74,20,1,1,0,0,0,3.49,1.9,8.4,1,10,2,12
2026-04-29,107,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,77,20,1,1,0,0,0,3.49,1.9,11.0,1,10,2,12
2026-04-30,108,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,73,15,1,1,0,0,0,3.49,1.9,9.7,1,10,2,12
2026-05-01,109,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,90,20,1,1,0,0,0,3.49,1.9,5.9,0,10,2,12
2026-05-04,110,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,66,15,1,1,0,0,0,3.49,1.9,10.0,0,10,2,12
2026-05-05,111,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,76,17,1,1,0,0,0,3.49,1.9,7.4,1,10,2,12
2026-05-06,112,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,47,13,1,1,0,0,0,3.49,1.9,10.8,0,10,2,12
2026-05-07,113,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,71,18,1,1,0,0,0,3.49,1.9,8.0,0,10,2,12
2026-05-08,114,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,97,22,1,1,0,0,0,3.49,1.9,8.1,0,10,2,12
2026-05-11,115,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,82,19,1,1,0,0,0,3.49,1.9,4.8,1,10,2,12
2026-05-12,116,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,64,18,1,1,0,0,0,3.49,1.9,6.4,0,10,2,12
2026-05-13,117,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,92,22,1,1,0,0,1,2.79,1.9,10.2,0,10,2,12
2026-05-14,118,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,103,24,1,1,0,0,1,2.79,1.9,6.7,0,10,2,12
2026-05-15,119,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,141,34,1,1,0,0,1,2.79,1.9,7.3,0,10,2,12
2026-05-18,120,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,176,44,1,1,0,0,1,2.79,1.9,7.7,0,10,2,12
2026-05-19,121,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,67,14,1,1,0,0,0,3.49,1.9,9.7,0,10,2,12
2026-05-20,122,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,61,15,1,1,0,0,0,3.49,1.9,9.1,0,10,2,12
2026-05-21,123,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,85,22,1,1,0,0,0,3.49,1.9,12.3,0,10,2,12
2026-05-22,124,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,106,22,1,1,0,0,0,3.49,1.9,9.6,0,10,2,12
2026-05-25,125,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,76,18,1,1,0,0,0,3.49,1.9,11.8,0,10,2,12
2026-05-26,126,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,77,18,1,1,0,0,0,3.49,1.9,10.8,1,10,2,12
2026-05-27,127,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,78,19,1,1,0,0,0,3.49,1.9,9.1,0,10,2,12
2026-05-28,128,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,83,19,1,1,0,1,0,3.49,1.9,6.9,1,10,2,12
2026-05-29,129,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,130,32,1,1,1,0,0,3.49,1.9,8.5,0,10,2,12
2026-06-01,130,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,107,29,1,1,0,0,0,3.49,1.9,9.9,1,10,2,12
2026-06-02,131,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,81,23,1,1,0,0,0,3.49,1.9,9.2,0,10,2,12
2026-06-03,132,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,70,16,1,1,0,0,0,3.49,1.9,14.1,0,10,2,12
2026-06-04,133,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,72,19,1,1,0,0,0,3.49,1.9,7.4,0,10,2,12
2026-06-05,134,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,105,26,1,1,0,0,0,3.49,1.9,11.0,1,10,2,12
2026-06-08,135,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,170,47,1,1,0,0,1,2.79,1.9,10.6,0,10,2,12
2026-06-09,136,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,112,25,1,1,0,0,1,2.79,1.9,12.1,1,10,2,12
2026-06-10,137,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,101,28,1,1,0,0,1,2.79,1.9,10.0,0,10,2,12
2026-06-11,138,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,96,19,1,1,0,0,0,3.49,1.9,8.9,0,10,2,12
2026-06-12,139,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,80,22,1,1,0,0,0,3.49,1.9,11.6,0,10,2,12
2026-06-15,140,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,80,23,1,1,0,0,0,3.49,1.9,14.1,0,10,2,12
2026-06-16,141,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,56,16,1,1,0,0,0,3.49,1.9,11.7,0,10,2,12
2026-06-17,142,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,55,13,1,1,0,0,0,3.49,1.9,11.7,0,10,2,12
2026-06-18,143,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,93,21,1,1,0,0,0,3.49,1.9,8.0,1,10,2,12
2026-06-19,144,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,97,28,1,1,0,0,0,3.49,1.9,14.5,0,10,2,12
2026-06-22,145,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,81,22,1,1,0,0,0,3.49,1.9,17.6,0,10,2,12
2026-06-23,146,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,78,20,1,1,0,0,0,3.49,1.9,9.3,1,10,2,12
2026-06-24,147,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,67,16,1,1,0,0,0,3.49,1.9,11.0,0,10,2,12
2026-06-25,148,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,74,16,1,1,0,0,0,3.49,1.9,15.3,0,10,2,12
2026-06-26,149,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,107,31,1,1,0,0,0,3.49,1.9,13.4,0,10,2,12
2026-06-29,150,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,101,23,1,1,0,0,0,3.49,1.9,13.5,1,10,2,12
2026-06-30,151,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,67,16,1,1,0,0,0,3.49,1.9,15.3,0,10,2,12
2026-07-01,152,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,73,14,1,1,0,0,0,3.49,1.9,14.2,1,10,2,12
2026-07-02,153,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,132,34,1,1,0,0,1,2.79,1.9,13.5,0,10,2,12
2026-07-03,154,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,141,40,1,1,0,0,1,2.79,1.9,13.9,0,10,2,12
2026-07-06,155,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,0,163,37,1,1,0,0,1,2.79,1.9,13.5,0,10,2,12
2026-07-07,156,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,1,85,19,1,1,0,0,0,3.49,1.9,13.1,0,10,2,12
2026-07-08,157,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,2,64,16,1,1,0,0,0,3.49,1.9,15.8,0,10,2,12
2026-07-09,158,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,3,71,18,1,1,0,0,0,3.49,1.9,14.5,0,10,2,12
2026-07-10,159,PROD_023,Fresh Mozzarella Ball (200g),Food,Dairy,4,128,29,1,1,0,0,0,3.49,1.9,15.4,0,10,2,12
2025-12-01,0,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,178,44,1,1,0,0,0,2.49,1.0,17.3,0,30,3,20
2025-12-02,1,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,125,25,1,1,0,0,0,2.49,1.0,15.1,0,30,3,20
2025-12-03,2,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,103,21,1,1,0,0,0,2.49,1.0,17.1,0,30,3,20
2025-12-04,3,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,181,42,1,1,0,0,0,2.49,1.0,16.1,0,30,3,20
2025-12-05,4,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,166,48,1,1,0,0,0,2.49,1.0,19.0,0,30,3,20
2025-12-08,5,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,143,34,1,1,0,0,0,2.49,1.0,15.9,0,30,3,20
2025-12-09,6,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,148,40,1,1,0,0,1,1.99,1.0,15.9,0,30,3,20
2025-12-10,7,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,204,41,1,1,0,0,1,1.99,1.0,19.8,1,30,3,20
2025-12-11,8,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,242,49,1,1,0,0,1,1.99,1.0,18.9,0,30,3,20
2025-12-12,9,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,207,60,1,1,0,0,1,1.99,1.0,20.3,0,30,3,20
2025-12-15,10,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,158,40,1,1,0,0,0,2.49,1.0,25.3,0,30,3,20
2025-12-16,11,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,124,36,1,1,0,0,0,2.49,1.0,21.2,0,30,3,20
2025-12-17,12,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,99,20,1,1,0,0,0,2.49,1.0,20.0,0,30,3,20
2025-12-18,13,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,149,38,1,1,0,0,0,2.49,1.0,18.9,0,30,3,20
2025-12-19,14,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,140,36,1,1,0,0,0,2.49,1.0,20.0,0,30,3,20
2025-12-22,15,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,155,38,1,1,0,0,0,2.49,1.0,22.3,0,30,3,20
2025-12-23,16,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,104,23,1,1,0,1,0,2.49,1.0,21.0,0,30,3,20
2025-12-24,17,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,167,42,1,0,1,1,0,2.49,1.0,17.8,0,30,3,20
2025-12-25,18,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,306,72,0,1,1,0,0,2.49,1.0,23.9,0,30,3,20
2025-12-26,19,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,0,0,1,1,0,0,0,2.49,1.0,22.9,0,30,3,20
2025-12-29,20,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,169,42,1,1,0,0,0,2.49,1.0,19.4,1,30,3,20
2025-12-30,21,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,122,31,1,1,0,0,0,2.49,1.0,27.2,0,30,3,20
2025-12-31,22,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,123,33,1,1,0,0,0,2.49,1.0,21.1,0,30,3,20
2026-01-01,23,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,146,31,1,1,0,0,0,2.49,1.0,20.5,1,30,3,20
2026-01-02,24,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,260,72,1,1,0,0,1,1.99,1.0,26.3,0,30,3,20
2026-01-05,25,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,233,48,1,1,0,0,1,1.99,1.0,24.0,0,30,3,20
2026-01-06,26,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,208,49,1,1,0,0,1,1.99,1.0,25.2,0,30,3,20
2026-01-07,27,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,180,37,1,1,0,0,1,1.99,1.0,22.7,0,30,3,20
2026-01-08,28,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,156,39,1,1,0,0,0,2.49,1.0,25.9,1,30,3,20
2026-01-09,29,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,165,34,1,1,0,0,0,2.49,1.0,22.7,0,30,3,20
2026-01-12,30,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,175,44,1,1,0,0,0,2.49,1.0,22.6,1,30,3,20
2026-01-13,31,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,126,35,1,1,0,0,0,2.49,1.0,22.8,0,30,3,20
2026-01-14,32,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,128,34,1,1,0,0,0,2.49,1.0,22.3,0,30,3,20
2026-01-15,33,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,156,41,1,1,0,0,0,2.49,1.0,24.8,0,30,3,20
2026-01-16,34,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,193,45,1,1,0,0,0,2.49,1.0,25.0,0,30,3,20
2026-01-19,35,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,162,48,1,1,0,0,0,2.49,1.0,24.2,0,30,3,20
2026-01-20,36,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,138,31,1,1,0,0,0,2.49,1.0,22.8,0,30,3,20
2026-01-21,37,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,99,26,1,1,0,0,0,2.49,1.0,23.0,0,30,3,20
2026-01-22,38,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,172,45,1,1,0,0,0,2.49,1.0,22.8,1,30,3,20
2026-01-23,39,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,192,54,1,1,0,0,0,2.49,1.0,25.4,1,30,3,20
2026-01-26,40,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,183,44,1,1,0,0,0,2.49,1.0,28.7,1,30,3,20
2026-01-27,41,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,114,32,1,1,0,0,0,2.49,1.0,22.5,0,30,3,20
2026-01-28,42,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,215,52,1,1,0,0,1,1.99,1.0,25.1,0,30,3,20
2026-01-29,43,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,224,49,1,1,0,1,1,1.99,1.0,24.0,0,30,3,20
2026-01-30,44,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,475,134,1,1,1,0,1,1.99,1.0,24.8,1,30,3,20
2026-02-02,45,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,202,47,1,1,0,0,0,2.49,1.0,25.8,1,30,3,20
2026-02-03,46,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,119,28,1,1,0,0,0,2.49,1.0,22.2,0,30,3,20
2026-02-04,47,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,121,24,1,1,0,0,0,2.49,1.0,22.5,0,30,3,20
2026-02-05,48,PROD_024,Yellow Onions (2kg bag),Food,Produce,3,151,33,1,1,0,0,0,2.49,1.0,23.8,0,30,3,20
2026-02-06,49,PROD_024,Yellow Onions (2kg bag),Food,Produce,4,161,37,1,1,0,0,0,2.49,1.0,23.4,0,30,3,20
2026-02-09,50,PROD_024,Yellow Onions (2kg bag),Food,Produce,0,172,46,1,1,0,0,0,2.49,1.0,21.3,0,30,3,20
2026-02-10,51,PROD_024,Yellow Onions (2kg bag),Food,Produce,1,135,30,1,1,0,0,0,2.49,1.0,24.6,1,30,3,20
2026-02-11,52,PROD_024,Yellow Onions (2kg bag),Food,Produce,2,151,30,1,1,0,0,0,2.49,1.0,20.0,1,30,3,20
